Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
India,Potatoes,2009,188103,1083,28707.01,26.55
India,"Rice, paddy",2009,32366,1083,28707.01,26.55
India,"Rice, paddy",2009,32366,1083,28707.01,28.1
India,"Rice, paddy",2009,32366,1083,28707.01,26.76
India,"Rice, paddy",2009,32366,1083,28707.01,24.87
India,"Rice, paddy",2009,32366,1083,28707.01,25.73
India,"Rice, paddy",2009,32366,1083,28707.01,26.68
India,"Rice, paddy",2009,32366,1083,28707.01,26.55
India,"Rice, paddy",2009,32366,1083,28707.01,27.15
India,"Rice, paddy",2009,32366,1083,28707.01,28.03
India,"Rice, paddy",2009,32366,1083,28707.01,26.41
India,"Rice, paddy",2009,32366,1083,28707.01,26.92
India,"Rice, paddy",2009,32366,1083,28707.01,25.99
India,"Rice, paddy",2009,32366,1083,28707.01,24.87
India,"Rice, paddy",2009,32366,1083,28707.01,27.14
India,"Rice, paddy",2009,32366,1083,28707.01,26.55
India,"Rice, paddy",2009,32366,1083,28707.01,26.31
India,"Rice, paddy",2009,32366,1083,28707.01,25.87
India,"Rice, paddy",2009,32366,1083,28707.01,27.43
India,"Rice, paddy",2009,32366,1083,28707.01,25.38
India,"Rice, paddy",2009,32366,1083,28707.01,27.82
India,"Rice, paddy",2009,32366,1083,28707.01,27.82
India,"Rice, paddy",2009,32366,1083,28707.01,26.55
India,Sorghum,2009,9621,1083,28707.01,26.55
India,Sorghum,2009,9621,1083,28707.01,28.1
India,Sorghum,2009,9621,1083,28707.01,26.76
India,Sorghum,2009,9621,1083,28707.01,24.87
India,Sorghum,2009,9621,1083,28707.01,25.73
India,Sorghum,2009,9621,1083,28707.01,26.68
India,Sorghum,2009,9621,1083,28707.01,26.55
India,Sorghum,2009,9621,1083,28707.01,27.15
India,Sorghum,2009,9621,1083,28707.01,28.03
India,Sorghum,2009,9621,1083,28707.01,26.41
India,Sorghum,2009,9621,1083,28707.01,26.92
India,Sorghum,2009,9621,1083,28707.01,25.99
India,Sorghum,2009,9621,1083,28707.01,24.87
India,Sorghum,2009,9621,1083,28707.01,27.14
India,Sorghum,2009,9621,1083,28707.01,26.55
India,Sorghum,2009,9621,1083,28707.01,26.31
India,Sorghum,2009,9621,1083,28707.01,25.87
India,Sorghum,2009,9621,1083,28707.01,27.43
India,Sorghum,2009,9621,1083,28707.01,25.38
India,Sorghum,2009,9621,1083,28707.01,27.82
India,Sorghum,2009,9621,1083,28707.01,27.82
India,Sorghum,2009,9621,1083,28707.01,26.55
India,Soybeans,2009,10236,1083,28707.01,26.55
India,Soybeans,2009,10236,1083,28707.01,28.1
India,Soybeans,2009,10236,1083,28707.01,26.76
India,Soybeans,2009,10236,1083,28707.01,24.87
India,Soybeans,2009,10236,1083,28707.01,25.73
India,Soybeans,2009,10236,1083,28707.01,26.68
India,Soybeans,2009,10236,1083,28707.01,26.55
India,Soybeans,2009,10236,1083,28707.01,27.15
India,Soybeans,2009,10236,1083,28707.01,28.03
India,Soybeans,2009,10236,1083,28707.01,26.41
India,Soybeans,2009,10236,1083,28707.01,26.92
India,Soybeans,2009,10236,1083,28707.01,25.99
India,Soybeans,2009,10236,1083,28707.01,24.87
India,Soybeans,2009,10236,1083,28707.01,27.14
India,Soybeans,2009,10236,1083,28707.01,26.55
India,Soybeans,2009,10236,1083,28707.01,26.31
India,Soybeans,2009,10236,1083,28707.01,25.87
India,Soybeans,2009,10236,1083,28707.01,27.43
India,Soybeans,2009,10236,1083,28707.01,25.38
India,Soybeans,2009,10236,1083,28707.01,27.82
India,Soybeans,2009,10236,1083,28707.01,27.82
India,Soybeans,2009,10236,1083,28707.01,26.55
India,Sweet potatoes,2009,90080,1083,28707.01,26.55
India,Sweet potatoes,2009,90080,1083,28707.01,28.1
India,Sweet potatoes,2009,90080,1083,28707.01,26.76
India,Sweet potatoes,2009,90080,1083,28707.01,24.87
India,Sweet potatoes,2009,90080,1083,28707.01,25.73
India,Sweet potatoes,2009,90080,1083,28707.01,26.68
India,Sweet potatoes,2009,90080,1083,28707.01,26.55
India,Sweet potatoes,2009,90080,1083,28707.01,27.15
India,Sweet potatoes,2009,90080,1083,28707.01,28.03
India,Sweet potatoes,2009,90080,1083,28707.01,26.41
India,Sweet potatoes,2009,90080,1083,28707.01,26.92
India,Sweet potatoes,2009,90080,1083,28707.01,25.99
India,Sweet potatoes,2009,90080,1083,28707.01,24.87
India,Sweet potatoes,2009,90080,1083,28707.01,27.14
India,Sweet potatoes,2009,90080,1083,28707.01,26.55
India,Sweet potatoes,2009,90080,1083,28707.01,26.31
India,Sweet potatoes,2009,90080,1083,28707.01,25.87
India,Sweet potatoes,2009,90080,1083,28707.01,27.43
India,Sweet potatoes,2009,90080,1083,28707.01,25.38
India,Sweet potatoes,2009,90080,1083,28707.01,27.82
India,Sweet potatoes,2009,90080,1083,28707.01,27.82
India,Sweet potatoes,2009,90080,1083,28707.01,26.55
India,Wheat,2009,29071,1083,28707.01,26.55
India,Wheat,2009,29071,1083,28707.01,28.1
India,Wheat,2009,29071,1083,28707.01,26.76
India,Wheat,2009,29071,1083,28707.01,24.87
India,Wheat,2009,29071,1083,28707.01,25.73
India,Wheat,2009,29071,1083,28707.01,26.68
India,Wheat,2009,29071,1083,28707.01,26.55
India,Wheat,2009,29071,1083,28707.01,27.15
India,Wheat,2009,29071,1083,28707.01,28.03
India,Wheat,2009,29071,1083,28707.01,26.41
India,Wheat,2009,29071,1083,28707.01,26.92
India,Wheat,2009,29071,1083,28707.01,25.99
India,Wheat,2009,29071,1083,28707.01,24.87
India,Wheat,2009,29071,1083,28707.01,27.14
India,Wheat,2009,29071,1083,28707.01,26.55
India,Wheat,2009,29071,1083,28707.01,26.31
India,Wheat,2009,29071,1083,28707.01,25.87
India,Wheat,2009,29071,1083,28707.01,27.43
India,Wheat,2009,29071,1083,28707.01,25.38
India,Wheat,2009,29071,1083,28707.01,27.82
India,Wheat,2009,29071,1083,28707.01,27.82
India,Wheat,2009,29071,1083,28707.01,26.55
India,Cassava,2010,347555,1083,40093.69,26.51
India,Cassava,2010,347555,1083,40093.69,28.02
India,Cassava,2010,347555,1083,40093.69,26.81
India,Cassava,2010,347555,1083,40093.69,24.98
India,Cassava,2010,347555,1083,40093.69,25.71
India,Cassava,2010,347555,1083,40093.69,26.61
India,Cassava,2010,347555,1083,40093.69,26.52
India,Cassava,2010,347555,1083,40093.69,27.29
India,Cassava,2010,347555,1083,40093.69,27.69
India,Cassava,2010,347555,1083,40093.69,26.31
India,Cassava,2010,347555,1083,40093.69,26.82
India,Cassava,2010,347555,1083,40093.69,26.02
India,Cassava,2010,347555,1083,40093.69,24.98
India,Cassava,2010,347555,1083,40093.69,26.93
India,Cassava,2010,347555,1083,40093.69,26.52
India,Cassava,2010,347555,1083,40093.69,26.54
India,Cassava,2010,347555,1083,40093.69,25.75
India,Cassava,2010,347555,1083,40093.69,27.16
India,Cassava,2010,347555,1083,40093.69,25.54
India,Cassava,2010,347555,1083,40093.69,27.68
India,Cassava,2010,347555,1083,40093.69,27.68
India,Cassava,2010,347555,1083,40093.69,26.67
India,Maize,2010,25401,1083,40093.69,26.51
India,Maize,2010,25401,1083,40093.69,28.02
India,Maize,2010,25401,1083,40093.69,26.81
India,Maize,2010,25401,1083,40093.69,24.98
India,Maize,2010,25401,1083,40093.69,25.71
India,Maize,2010,25401,1083,40093.69,26.61
India,Maize,2010,25401,1083,40093.69,26.52
India,Maize,2010,25401,1083,40093.69,27.29
India,Maize,2010,25401,1083,40093.69,27.69
India,Maize,2010,25401,1083,40093.69,26.31
India,Maize,2010,25401,1083,40093.69,26.82
India,Maize,2010,25401,1083,40093.69,26.02
India,Maize,2010,25401,1083,40093.69,24.98
India,Maize,2010,25401,1083,40093.69,26.93
India,Maize,2010,25401,1083,40093.69,26.52
India,Maize,2010,25401,1083,40093.69,26.54
India,Maize,2010,25401,1083,40093.69,25.75
India,Maize,2010,25401,1083,40093.69,27.16
India,Maize,2010,25401,1083,40093.69,25.54
India,Maize,2010,25401,1083,40093.69,27.68
India,Maize,2010,25401,1083,40093.69,27.68
India,Maize,2010,25401,1083,40093.69,26.67
India,Potatoes,2010,199299,1083,40093.69,26.51
India,Potatoes,2010,199299,1083,40093.69,28.02
India,Potatoes,2010,199299,1083,40093.69,26.81
India,Potatoes,2010,199299,1083,40093.69,24.98
India,Potatoes,2010,199299,1083,40093.69,25.71
India,Potatoes,2010,199299,1083,40093.69,26.61
India,Potatoes,2010,199299,1083,40093.69,26.52
India,Potatoes,2010,199299,1083,40093.69,27.29
India,Potatoes,2010,199299,1083,40093.69,27.69
India,Potatoes,2010,199299,1083,40093.69,26.31
India,Potatoes,2010,199299,1083,40093.69,26.82
India,Potatoes,2010,199299,1083,40093.69,26.02
India,Potatoes,2010,199299,1083,40093.69,24.98
India,Potatoes,2010,199299,1083,40093.69,26.93
India,Potatoes,2010,199299,1083,40093.69,26.52
India,Potatoes,2010,199299,1083,40093.69,26.54
India,Potatoes,2010,199299,1083,40093.69,25.75
India,Potatoes,2010,199299,1083,40093.69,27.16
India,Potatoes,2010,199299,1083,40093.69,25.54
India,Potatoes,2010,199299,1083,40093.69,27.68
India,Potatoes,2010,199299,1083,40093.69,27.68
India,Potatoes,2010,199299,1083,40093.69,26.67
India,"Rice, paddy",2010,33587,1083,40093.69,26.51
India,"Rice, paddy",2010,33587,1083,40093.69,28.02
India,"Rice, paddy",2010,33587,1083,40093.69,26.81
India,"Rice, paddy",2010,33587,1083,40093.69,24.98
India,"Rice, paddy",2010,33587,1083,40093.69,25.71
India,"Rice, paddy",2010,33587,1083,40093.69,26.61
India,"Rice, paddy",2010,33587,1083,40093.69,26.52
India,"Rice, paddy",2010,33587,1083,40093.69,27.29
India,"Rice, paddy",2010,33587,1083,40093.69,27.69
India,"Rice, paddy",2010,33587,1083,40093.69,26.31
India,"Rice, paddy",2010,33587,1083,40093.69,26.82
India,"Rice, paddy",2010,33587,1083,40093.69,26.02
India,"Rice, paddy",2010,33587,1083,40093.69,24.98
India,"Rice, paddy",2010,33587,1083,40093.69,26.93
India,"Rice, paddy",2010,33587,1083,40093.69,26.52
India,"Rice, paddy",2010,33587,1083,40093.69,26.54
India,"Rice, paddy",2010,33587,1083,40093.69,25.75
India,"Rice, paddy",2010,33587,1083,40093.69,27.16
India,"Rice, paddy",2010,33587,1083,40093.69,25.54
India,"Rice, paddy",2010,33587,1083,40093.69,27.68
India,"Rice, paddy",2010,33587,1083,40093.69,27.68
India,"Rice, paddy",2010,33587,1083,40093.69,26.67
India,Sorghum,2010,8602,1083,40093.69,26.51
India,Sorghum,2010,8602,1083,40093.69,28.02
India,Sorghum,2010,8602,1083,40093.69,26.81
India,Sorghum,2010,8602,1083,40093.69,24.98
India,Sorghum,2010,8602,1083,40093.69,25.71
India,Sorghum,2010,8602,1083,40093.69,26.61
India,Sorghum,2010,8602,1083,40093.69,26.52
India,Sorghum,2010,8602,1083,40093.69,27.29
India,Sorghum,2010,8602,1083,40093.69,27.69
India,Sorghum,2010,8602,1083,40093.69,26.31
India,Sorghum,2010,8602,1083,40093.69,26.82
India,Sorghum,2010,8602,1083,40093.69,26.02
India,Sorghum,2010,8602,1083,40093.69,24.98
India,Sorghum,2010,8602,1083,40093.69,26.93
India,Sorghum,2010,8602,1083,40093.69,26.52
India,Sorghum,2010,8602,1083,40093.69,26.54
India,Sorghum,2010,8602,1083,40093.69,25.75
India,Sorghum,2010,8602,1083,40093.69,27.16
India,Sorghum,2010,8602,1083,40093.69,25.54
India,Sorghum,2010,8602,1083,40093.69,27.68
India,Sorghum,2010,8602,1083,40093.69,27.68
India,Sorghum,2010,8602,1083,40093.69,26.67
India,Soybeans,2010,13330,1083,40093.69,26.51
India,Soybeans,2010,13330,1083,40093.69,28.02
India,Soybeans,2010,13330,1083,40093.69,26.81
India,Soybeans,2010,13330,1083,40093.69,24.98
India,Soybeans,2010,13330,1083,40093.69,25.71
India,Soybeans,2010,13330,1083,40093.69,26.61
India,Soybeans,2010,13330,1083,40093.69,26.52
India,Soybeans,2010,13330,1083,40093.69,27.29
India,Soybeans,2010,13330,1083,40093.69,27.69
India,Soybeans,2010,13330,1083,40093.69,26.31
India,Soybeans,2010,13330,1083,40093.69,26.82
India,Soybeans,2010,13330,1083,40093.69,26.02
India,Soybeans,2010,13330,1083,40093.69,24.98
India,Soybeans,2010,13330,1083,40093.69,26.93
India,Soybeans,2010,13330,1083,40093.69,26.52
India,Soybeans,2010,13330,1083,40093.69,26.54
India,Soybeans,2010,13330,1083,40093.69,25.75
India,Soybeans,2010,13330,1083,40093.69,27.16
India,Soybeans,2010,13330,1083,40093.69,25.54
India,Soybeans,2010,13330,1083,40093.69,27.68
India,Soybeans,2010,13330,1083,40093.69,27.68
India,Soybeans,2010,13330,1083,40093.69,26.67
India,Sweet potatoes,2010,92069,1083,40093.69,26.51
India,Sweet potatoes,2010,92069,1083,40093.69,28.02
India,Sweet potatoes,2010,92069,1083,40093.69,26.81
India,Sweet potatoes,2010,92069,1083,40093.69,24.98
India,Sweet potatoes,2010,92069,1083,40093.69,25.71
India,Sweet potatoes,2010,92069,1083,40093.69,26.61
India,Sweet potatoes,2010,92069,1083,40093.69,26.52
India,Sweet potatoes,2010,92069,1083,40093.69,27.29
India,Sweet potatoes,2010,92069,1083,40093.69,27.69
India,Sweet potatoes,2010,92069,1083,40093.69,26.31
India,Sweet potatoes,2010,92069,1083,40093.69,26.82
India,Sweet potatoes,2010,92069,1083,40093.69,26.02
India,Sweet potatoes,2010,92069,1083,40093.69,24.98
India,Sweet potatoes,2010,92069,1083,40093.69,26.93
India,Sweet potatoes,2010,92069,1083,40093.69,26.52
India,Sweet potatoes,2010,92069,1083,40093.69,26.54
India,Sweet potatoes,2010,92069,1083,40093.69,25.75
India,Sweet potatoes,2010,92069,1083,40093.69,27.16
India,Sweet potatoes,2010,92069,1083,40093.69,25.54
India,Sweet potatoes,2010,92069,1083,40093.69,27.68
India,Sweet potatoes,2010,92069,1083,40093.69,27.68
India,Sweet potatoes,2010,92069,1083,40093.69,26.67
India,Wheat,2010,28395,1083,40093.69,26.51
India,Wheat,2010,28395,1083,40093.69,28.02
India,Wheat,2010,28395,1083,40093.69,26.81
India,Wheat,2010,28395,1083,40093.69,24.98
India,Wheat,2010,28395,1083,40093.69,25.71
India,Wheat,2010,28395,1083,40093.69,26.61
India,Wheat,2010,28395,1083,40093.69,26.52
India,Wheat,2010,28395,1083,40093.69,27.29
India,Wheat,2010,28395,1083,40093.69,27.69
India,Wheat,2010,28395,1083,40093.69,26.31
India,Wheat,2010,28395,1083,40093.69,26.82
India,Wheat,2010,28395,1083,40093.69,26.02
India,Wheat,2010,28395,1083,40093.69,24.98
India,Wheat,2010,28395,1083,40093.69,26.93
India,Wheat,2010,28395,1083,40093.69,26.52
India,Wheat,2010,28395,1083,40093.69,26.54
India,Wheat,2010,28395,1083,40093.69,25.75
India,Wheat,2010,28395,1083,40093.69,27.16
India,Wheat,2010,28395,1083,40093.69,25.54
India,Wheat,2010,28395,1083,40093.69,27.68
India,Wheat,2010,28395,1083,40093.69,27.68
India,Wheat,2010,28395,1083,40093.69,26.67
India,Cassava,2011,364770,1083,55540.0,25.53
India,Cassava,2011,364770,1083,55540.0,27.29
India,Cassava,2011,364770,1083,55540.0,25.81
India,Cassava,2011,364770,1083,55540.0,24.35
India,Cassava,2011,364770,1083,55540.0,25.36
India,Cassava,2011,364770,1083,55540.0,25.72
India,Cassava,2011,364770,1083,55540.0,25.63
India,Cassava,2011,364770,1083,55540.0,26.41
India,Cassava,2011,364770,1083,55540.0,27.41
India,Cassava,2011,364770,1083,55540.0,25.45
India,Cassava,2011,364770,1083,55540.0,25.92
India,Cassava,2011,364770,1083,55540.0,25.06
India,Cassava,2011,364770,1083,55540.0,24.35
India,Cassava,2011,364770,1083,55540.0,26.0
India,Cassava,2011,364770,1083,55540.0,25.63
India,Cassava,2011,364770,1083,55540.0,25.48
India,Cassava,2011,364770,1083,55540.0,25.16
India,Cassava,2011,364770,1083,55540.0,26.84
India,Cassava,2011,364770,1083,55540.0,24.5
India,Cassava,2011,364770,1083,55540.0,27.02
India,Cassava,2011,364770,1083,55540.0,27.02
India,Cassava,2011,364770,1083,55540.0,25.64
India,Maize,2011,24784,1083,55540.0,25.53
India,Maize,2011,24784,1083,55540.0,27.29
India,Maize,2011,24784,1083,55540.0,25.81
India,Maize,2011,24784,1083,55540.0,24.35
India,Maize,2011,24784,1083,55540.0,25.36
India,Maize,2011,24784,1083,55540.0,25.72
India,Maize,2011,24784,1083,55540.0,25.63
India,Maize,2011,24784,1083,55540.0,26.41
India,Maize,2011,24784,1083,55540.0,27.41
India,Maize,2011,24784,1083,55540.0,25.45
India,Maize,2011,24784,1083,55540.0,25.92
India,Maize,2011,24784,1083,55540.0,25.06
India,Maize,2011,24784,1083,55540.0,24.35
India,Maize,2011,24784,1083,55540.0,26.0
India,Maize,2011,24784,1083,55540.0,25.63
India,Maize,2011,24784,1083,55540.0,25.48
India,Maize,2011,24784,1083,55540.0,25.16
India,Maize,2011,24784,1083,55540.0,26.84
India,Maize,2011,24784,1083,55540.0,24.5
India,Maize,2011,24784,1083,55540.0,27.02
India,Maize,2011,24784,1083,55540.0,27.02
India,Maize,2011,24784,1083,55540.0,25.64
India,Potatoes,2011,227240,1083,55540.0,25.53
India,Potatoes,2011,227240,1083,55540.0,27.29
India,Potatoes,2011,227240,1083,55540.0,25.81
India,Potatoes,2011,227240,1083,55540.0,24.35
India,Potatoes,2011,227240,1083,55540.0,25.36
India,Potatoes,2011,227240,1083,55540.0,25.72
India,Potatoes,2011,227240,1083,55540.0,25.63
India,Potatoes,2011,227240,1083,55540.0,26.41
India,Potatoes,2011,227240,1083,55540.0,27.41
India,Potatoes,2011,227240,1083,55540.0,25.45
India,Potatoes,2011,227240,1083,55540.0,25.92
India,Potatoes,2011,227240,1083,55540.0,25.06
India,Potatoes,2011,227240,1083,55540.0,24.35
India,Potatoes,2011,227240,1083,55540.0,26.0
India,Potatoes,2011,227240,1083,55540.0,25.63
India,Potatoes,2011,227240,1083,55540.0,25.48
India,Potatoes,2011,227240,1083,55540.0,25.16
India,Potatoes,2011,227240,1083,55540.0,26.84
India,Potatoes,2011,227240,1083,55540.0,24.5
India,Potatoes,2011,227240,1083,55540.0,27.02
India,Potatoes,2011,227240,1083,55540.0,27.02
India,Potatoes,2011,227240,1083,55540.0,25.64
India,"Rice, paddy",2011,35878,1083,55540.0,25.53
India,"Rice, paddy",2011,35878,1083,55540.0,27.29
India,"Rice, paddy",2011,35878,1083,55540.0,25.81
India,"Rice, paddy",2011,35878,1083,55540.0,24.35
India,"Rice, paddy",2011,35878,1083,55540.0,25.36
India,"Rice, paddy",2011,35878,1083,55540.0,25.72
India,"Rice, paddy",2011,35878,1083,55540.0,25.63
India,"Rice, paddy",2011,35878,1083,55540.0,26.41
India,"Rice, paddy",2011,35878,1083,55540.0,27.41
India,"Rice, paddy",2011,35878,1083,55540.0,25.45
India,"Rice, paddy",2011,35878,1083,55540.0,25.92
India,"Rice, paddy",2011,35878,1083,55540.0,25.06
India,"Rice, paddy",2011,35878,1083,55540.0,24.35
India,"Rice, paddy",2011,35878,1083,55540.0,26.0
India,"Rice, paddy",2011,35878,1083,55540.0,25.63
India,"Rice, paddy",2011,35878,1083,55540.0,25.48
India,"Rice, paddy",2011,35878,1083,55540.0,25.16
India,"Rice, paddy",2011,35878,1083,55540.0,26.84
India,"Rice, paddy",2011,35878,1083,55540.0,24.5
India,"Rice, paddy",2011,35878,1083,55540.0,27.02
India,"Rice, paddy",2011,35878,1083,55540.0,27.02
India,"Rice, paddy",2011,35878,1083,55540.0,25.64
India,Sorghum,2011,9487,1083,55540.0,25.53
India,Sorghum,2011,9487,1083,55540.0,27.29
India,Sorghum,2011,9487,1083,55540.0,25.81
India,Sorghum,2011,9487,1083,55540.0,24.35
India,Sorghum,2011,9487,1083,55540.0,25.36
India,Sorghum,2011,9487,1083,55540.0,25.72
India,Sorghum,2011,9487,1083,55540.0,25.63
India,Sorghum,2011,9487,1083,55540.0,26.41
India,Sorghum,2011,9487,1083,55540.0,27.41
India,Sorghum,2011,9487,1083,55540.0,25.45
India,Sorghum,2011,9487,1083,55540.0,25.92
India,Sorghum,2011,9487,1083,55540.0,25.06
India,Sorghum,2011,9487,1083,55540.0,24.35
India,Sorghum,2011,9487,1083,55540.0,26.0
India,Sorghum,2011,9487,1083,55540.0,25.63
India,Sorghum,2011,9487,1083,55540.0,25.48
India,Sorghum,2011,9487,1083,55540.0,25.16
India,Sorghum,2011,9487,1083,55540.0,26.84
India,Sorghum,2011,9487,1083,55540.0,24.5
India,Sorghum,2011,9487,1083,55540.0,27.02
India,Sorghum,2011,9487,1083,55540.0,27.02
India,Sorghum,2011,9487,1083,55540.0,25.64
India,Soybeans,2011,11998,1083,55540.0,25.53
India,Soybeans,2011,11998,1083,55540.0,27.29
India,Soybeans,2011,11998,1083,55540.0,25.81
India,Soybeans,2011,11998,1083,55540.0,24.35
India,Soybeans,2011,11998,1083,55540.0,25.36
India,Soybeans,2011,11998,1083,55540.0,25.72
India,Soybeans,2011,11998,1083,55540.0,25.63
India,Soybeans,2011,11998,1083,55540.0,26.41
India,Soybeans,2011,11998,1083,55540.0,27.41
India,Soybeans,2011,11998,1083,55540.0,25.45
India,Soybeans,2011,11998,1083,55540.0,25.92
India,Soybeans,2011,11998,1083,55540.0,25.06
India,Soybeans,2011,11998,1083,55540.0,24.35
India,Soybeans,2011,11998,1083,55540.0,26.0
India,Soybeans,2011,11998,1083,55540.0,25.63
India,Soybeans,2011,11998,1083,55540.0,25.48
India,Soybeans,2011,11998,1083,55540.0,25.16
India,Soybeans,2011,11998,1083,55540.0,26.84
India,Soybeans,2011,11998,1083,55540.0,24.5
India,Soybeans,2011,11998,1083,55540.0,27.02
India,Soybeans,2011,11998,1083,55540.0,27.02
India,Soybeans,2011,11998,1083,55540.0,25.64
India,Sweet potatoes,2011,92456,1083,55540.0,25.53
India,Sweet potatoes,2011,92456,1083,55540.0,27.29
India,Sweet potatoes,2011,92456,1083,55540.0,25.81
India,Sweet potatoes,2011,92456,1083,55540.0,24.35
India,Sweet potatoes,2011,92456,1083,55540.0,25.36
India,Sweet potatoes,2011,92456,1083,55540.0,25.72
India,Sweet potatoes,2011,92456,1083,55540.0,25.63
India,Sweet potatoes,2011,92456,1083,55540.0,26.41
India,Sweet potatoes,2011,92456,1083,55540.0,27.41
India,Sweet potatoes,2011,92456,1083,55540.0,25.45
India,Sweet potatoes,2011,92456,1083,55540.0,25.92
India,Sweet potatoes,2011,92456,1083,55540.0,25.06
India,Sweet potatoes,2011,92456,1083,55540.0,24.35
India,Sweet potatoes,2011,92456,1083,55540.0,26.0
India,Sweet potatoes,2011,92456,1083,55540.0,25.63
India,Sweet potatoes,2011,92456,1083,55540.0,25.48
India,Sweet potatoes,2011,92456,1083,55540.0,25.16
India,Sweet potatoes,2011,92456,1083,55540.0,26.84
India,Sweet potatoes,2011,92456,1083,55540.0,24.5
India,Sweet potatoes,2011,92456,1083,55540.0,27.02
India,Sweet potatoes,2011,92456,1083,55540.0,27.02
India,Sweet potatoes,2011,92456,1083,55540.0,25.64
India,Wheat,2011,29886,1083,55540.0,25.53
India,Wheat,2011,29886,1083,55540.0,27.29
India,Wheat,2011,29886,1083,55540.0,25.81
India,Wheat,2011,29886,1083,55540.0,24.35
India,Wheat,2011,29886,1083,55540.0,25.36
India,Wheat,2011,29886,1083,55540.0,25.72
India,Wheat,2011,29886,1083,55540.0,25.63
India,Wheat,2011,29886,1083,55540.0,26.41
India,Wheat,2011,29886,1083,55540.0,27.41
India,Wheat,2011,29886,1083,55540.0,25.45
India,Wheat,2011,29886,1083,55540.0,25.92
India,Wheat,2011,29886,1083,55540.0,25.06
India,Wheat,2011,29886,1083,55540.0,24.35
India,Wheat,2011,29886,1083,55540.0,26.0
India,Wheat,2011,29886,1083,55540.0,25.63
India,Wheat,2011,29886,1083,55540.0,25.48
India,Wheat,2011,29886,1083,55540.0,25.16
India,Wheat,2011,29886,1083,55540.0,26.84
India,Wheat,2011,29886,1083,55540.0,24.5
India,Wheat,2011,29886,1083,55540.0,27.02
India,Wheat,2011,29886,1083,55540.0,27.02
India,Wheat,2011,29886,1083,55540.0,25.64
India,Cassava,2012,385818,1083,52980.0,25.86
India,Cassava,2012,385818,1083,52980.0,27.03
India,Cassava,2012,385818,1083,52980.0,26.21
India,Cassava,2012,385818,1083,52980.0,24.37
India,Cassava,2012,385818,1083,52980.0,26.04
India,Cassava,2012,385818,1083,52980.0,25.82
India,Cassava,2012,385818,1083,52980.0,25.89
India,Cassava,2012,385818,1083,52980.0,26.94
India,Cassava,2012,385818,1083,52980.0,28.02
India,Cassava,2012,385818,1083,52980.0,25.39
India,Cassava,2012,385818,1083,52980.0,25.88
India,Cassava,2012,385818,1083,52980.0,25.45
India,Cassava,2012,385818,1083,52980.0,24.37
India,Cassava,2012,385818,1083,52980.0,26.33
India,Cassava,2012,385818,1083,52980.0,25.89
India,Cassava,2012,385818,1083,52980.0,25.98
India,Cassava,2012,385818,1083,52980.0,25.3
India,Cassava,2012,385818,1083,52980.0,26.65
India,Cassava,2012,385818,1083,52980.0,25.09
India,Cassava,2012,385818,1083,52980.0,26.89
India,Cassava,2012,385818,1083,52980.0,26.89
India,Cassava,2012,385818,1083,52980.0,26.09
India,Maize,2012,25557,1083,52980.0,25.86
India,Maize,2012,25557,1083,52980.0,27.03
India,Maize,2012,25557,1083,52980.0,26.21
India,Maize,2012,25557,1083,52980.0,24.37
India,Maize,2012,25557,1083,52980.0,26.04
India,Maize,2012,25557,1083,52980.0,25.82
India,Maize,2012,25557,1083,52980.0,25.89
India,Maize,2012,25557,1083,52980.0,26.94
India,Maize,2012,25557,1083,52980.0,28.02
India,Maize,2012,25557,1083,52980.0,25.39
India,Maize,2012,25557,1083,52980.0,25.88
India,Maize,2012,25557,1083,52980.0,25.45
India,Maize,2012,25557,1083,52980.0,24.37
India,Maize,2012,25557,1083,52980.0,26.33
India,Maize,2012,25557,1083,52980.0,25.89
India,Maize,2012,25557,1083,52980.0,25.98
India,Maize,2012,25557,1083,52980.0,25.3
India,Maize,2012,25557,1083,52980.0,26.65
India,Maize,2012,25557,1083,52980.0,25.09
India,Maize,2012,25557,1083,52980.0,26.89
India,Maize,2012,25557,1083,52980.0,26.89
India,Maize,2012,25557,1083,52980.0,26.09
India,Potatoes,2012,217530,1083,52980.0,25.86
India,Potatoes,2012,217530,1083,52980.0,27.03
India,Potatoes,2012,217530,1083,52980.0,26.21
India,Potatoes,2012,217530,1083,52980.0,24.37
India,Potatoes,2012,217530,1083,52980.0,26.04
India,Potatoes,2012,217530,1083,52980.0,25.82
India,Potatoes,2012,217530,1083,52980.0,25.89
India,Potatoes,2012,217530,1083,52980.0,26.94
India,Potatoes,2012,217530,1083,52980.0,28.02
India,Potatoes,2012,217530,1083,52980.0,25.39
India,Potatoes,2012,217530,1083,52980.0,25.88
India,Potatoes,2012,217530,1083,52980.0,25.45
India,Potatoes,2012,217530,1083,52980.0,24.37
India,Potatoes,2012,217530,1083,52980.0,26.33
India,Potatoes,2012,217530,1083,52980.0,25.89
India,Potatoes,2012,217530,1083,52980.0,25.98
India,Potatoes,2012,217530,1083,52980.0,25.3
India,Potatoes,2012,217530,1083,52980.0,26.65
India,Potatoes,2012,217530,1083,52980.0,25.09
India,Potatoes,2012,217530,1083,52980.0,26.89
India,Potatoes,2012,217530,1083,52980.0,26.89
India,Potatoes,2012,217530,1083,52980.0,26.09
India,"Rice, paddy",2012,36909,1083,52980.0,25.86
India,"Rice, paddy",2012,36909,1083,52980.0,27.03
